frame,time_sec,ball_visible,ball_x,ball_y,ball_owner_id,ball_owner_role,ball_owner_team,team_ball_control,team1_players_on_pitch,team2_players_on_pitch
450,7.5,1,1679.0,632.0,3,player,1,1,10,10
451,7.516666666666667,1,1688.0,636.0,3,player,1,1,10,10
452,7.533333333333333,1,1697.0,640.0,-1,none,0,0,10,10
453,7.55,1,1705.0,644.0,-1,none,0,0,10,10
454,7.566666666666666,1,1714.0,647.0,-1,none,0,0,10,10
455,7.583333333333333,1,1714.0,647.0,-1,none,0,0,10,10
456,7.6,1,1681.0,634.0,3,player,1,1,10,10
457,7.616666666666666,1,1648.0,620.0,3,player,1,1,10,10
458,7.633333333333334,1,1615.0,607.0,3,player,1,1,10,10
459,7.65,1,1582.0,593.0,-1,none,0,0,10,10
460,7.666666666666667,1,1549.0,580.0,-1,none,0,0,10,10
461,7.683333333333334,1,1516.0,566.0,-1,none,0,0,10,10
462,7.7,1,1483.0,553.0,-1,none,0,0,10,10
463,7.716666666666667,1,1450.0,539.0,-1,none,0,0,10,10
464,7.733333333333333,1,1417.0,526.0,-1,none,0,0,10,10
465,7.75,1,1384.0,513.0,-1,none,0,0,10,10
466,7.766666666666667,1,1351.0,499.0,-1,none,0,0,10,10
467,7.783333333333333,1,1318.0,486.0,-1,none,0,0,10,10
468,7.8,1,1285.0,472.0,-1,none,0,0,10,10
469,7.816666666666666,1,1252.0,459.0,-1,none,0,0,10,10
470,7.833333333333333,1,1219.0,445.0,-1,none,0,0,10,10
471,7.85,1,1186.0,432.0,-1,none,0,0,10,10
472,7.866666666666666,1,1153.0,418.0,-1,none,0,0,10,10
473,7.883333333333334,1,1120.0,405.0,-1,none,0,0,10,10
474,7.9,1,1087.0,391.0,-1,none,0,0,10,9
475,7.916666666666667,1,1054.0,378.0,-1,none,0,0,10,10
476,7.933333333333334,1,1021.0,364.0,17,player,1,1,10,10
477,7.95,1,988.0,351.0,17,player,1,1,10,10
478,7.966666666666667,1,955.0,337.0,17,player,1,1,10,10
479,7.983333333333333,1,922.0,324.0,17,player,1,1,10,10
480,8.0,1,889.0,310.0,-1,none,0,0,10,10
481,8.016666666666667,1,856.0,297.0,7,player,2,1,10,10
482,8.033333333333333,1,823.0,283.0,-1,none,0,0,10,10
483,8.05,1,790.0,270.0,10,player,2,1,10,10
484,8.066666666666666,1,757.0,257.0,10,player,2,1,10,10
485,8.083333333333334,1,757.0,257.0,10,player,2,1,10,10
486,8.1,1,754.0,256.0,10,player,2,2,10,10
487,8.116666666666667,1,754.0,256.0,10,player,2,2,10,10
488,8.133333333333333,1,752.0,255.0,10,player,2,2,10,10
489,8.15,1,752.0,255.0,10,player,2,2,10,10
490,8.166666666666666,1,750.0,254.0,10,player,2,2,10,10
491,8.183333333333334,1,747.0,253.0,10,player,2,2,10,10
492,8.2,1,745.0,253.0,10,player,2,2,10,10
493,8.216666666666667,1,745.0,253.0,10,player,2,2,11,10
494,8.233333333333333,1,744.0,252.0,10,player,2,2,10,10
495,8.25,1,742.0,252.0,10,player,2,2,10,11
496,8.266666666666667,1,740.0,252.0,-1,none,0,0,10,10
497,8.283333333333333,1,739.0,251.0,-1,none,0,0,10,11
498,8.3,1,737.0,251.0,-1,none,0,0,10,10
499,8.316666666666666,1,736.0,250.0,-1,none,0,0,10,10
500,8.333333333333334,1,734.0,250.0,-1,none,0,0,10,10
501,8.35,1,733.0,249.0,-1,none,0,0,10,10
502,8.366666666666667,1,731.0,249.0,-1,none,0,0,10,10
503,8.383333333333333,1,731.0,249.0,-1,none,0,0,10,11
504,8.4,1,729.0,248.0,-1,none,0,0,10,11
505,8.416666666666666,1,729.0,249.0,-1,none,0,0,10,10
506,8.433333333333334,1,727.0,248.0,-1,none,0,0,10,11
507,8.45,1,725.0,247.0,-1,none,0,0,10,11
508,8.466666666666667,1,723.0,247.0,-1,none,0,0,10,10
509,8.483333333333333,1,723.0,247.0,-1,none,0,0,10,10
510,8.5,1,722.0,247.0,-1,none,0,0,11,10
511,8.516666666666667,1,721.0,246.0,-1,none,0,0,10,10
512,8.533333333333333,1,719.0,246.0,-1,none,0,0,10,10
513,8.55,1,718.0,246.0,-1,none,0,0,10,10
514,8.566666666666666,1,716.0,245.0,-1,none,0,0,10,10
515,8.583333333333334,1,716.0,245.0,-1,none,0,0,10,10
516,8.6,1,714.0,245.0,-1,none,0,0,10,10
517,8.616666666666667,1,714.0,245.0,-1,none,0,0,10,10
518,8.633333333333333,1,712.0,244.0,-1,none,0,0,10,10
519,8.65,1,712.0,244.0,-1,none,0,0,10,10
520,8.666666666666666,1,711.0,244.0,-1,none,0,0,10,10
521,8.683333333333334,1,710.0,244.0,-1,none,0,0,10,10
522,8.7,1,708.0,243.0,-1,none,0,0,10,10
523,8.716666666666667,1,707.0,243.0,-1,none,0,0,10,10
524,8.733333333333333,1,705.0,243.0,16,player,2,2,10,10
525,8.75,1,705.0,243.0,16,player,2,2,10,10
526,8.766666666666667,1,705.0,243.0,16,player,2,2,10,10
527,8.783333333333333,1,704.0,243.0,16,player,2,2,10,10
528,8.8,1,704.0,243.0,16,player,2,2,10,10
529,8.816666666666666,1,703.0,243.0,16,player,2,2,10,10
530,8.833333333333334,1,702.0,243.0,16,player,2,2,10,10
531,8.85,1,702.0,243.0,16,player,2,2,10,10
532,8.866666666666667,1,701.0,243.0,16,player,2,2,10,10
533,8.883333333333333,1,701.0,243.0,16,player,2,2,10,10
534,8.9,1,700.0,243.0,16,player,2,2,10,10
535,8.916666666666666,1,699.0,243.0,16,player,2,2,10,10
536,8.933333333333334,1,699.0,243.0,16,player,2,2,10,10
537,8.95,1,698.0,243.0,16,player,2,2,10,10
538,8.966666666666667,1,698.0,243.0,16,player,2,2,10,10
539,8.983333333333333,1,697.0,243.0,16,player,2,2,10,10
540,9.0,1,696.0,243.0,16,player,2,2,10,10
541,9.016666666666667,1,696.0,243.0,16,player,2,2,10,10
542,9.033333333333333,1,695.0,243.0,16,player,2,2,10,10
543,9.05,1,695.0,243.0,16,player,2,2,10,10
544,9.066666666666666,1,694.0,243.0,16,player,2,2,10,10
545,9.083333333333334,1,693.0,243.0,16,player,2,2,10,10
546,9.1,0,,,-1,none,0,0,10,10
547,9.116666666666667,0,,,-1,none,0,0,10,10
548,9.133333333333333,0,,,-1,none,0,0,10,10
549,9.15,0,,,-1,none,0,0,10,10
550,9.166666666666666,0,,,-1,none,0,0,10,10
551,9.183333333333334,0,,,-1,none,0,0,10,10
552,9.2,0,,,-1,none,0,0,10,10
553,9.216666666666667,0,,,-1,none,0,0,10,10
554,9.233333333333333,0,,,-1,none,0,0,10,10
555,9.25,0,,,-1,none,0,0,10,10
556,9.266666666666667,0,,,-1,none,0,0,10,10
557,9.283333333333333,0,,,-1,none,0,0,10,10
558,9.3,0,,,-1,none,0,0,10,10
559,9.316666666666666,0,,,-1,none,0,0,10,10
560,9.333333333333334,0,,,-1,none,0,0,10,10
561,9.35,0,,,-1,none,0,0,10,10
562,9.366666666666667,0,,,-1,none,0,0,10,10
563,9.383333333333333,0,,,-1,none,0,0,10,10
564,9.4,0,,,-1,none,0,0,10,10
565,9.416666666666666,0,,,-1,none,0,0,10,10
566,9.433333333333334,0,,,-1,none,0,0,10,10
567,9.45,0,,,-1,none,0,0,10,10
568,9.466666666666667,0,,,-1,none,0,0,10,10
569,9.483333333333333,0,,,-1,none,0,0,10,10
570,9.5,0,,,-1,none,0,0,10,10
571,9.516666666666667,0,,,-1,none,0,0,10,10
572,9.533333333333333,0,,,-1,none,0,0,10,10
573,9.55,0,,,-1,none,0,0,10,10
574,9.566666666666666,0,,,-1,none,0,0,10,10
575,9.583333333333334,0,,,-1,none,0,0,10,10
576,9.6,0,,,-1,none,0,0,10,10
577,9.616666666666667,0,,,-1,none,0,0,10,10
578,9.633333333333333,0,,,-1,none,0,0,10,10
579,9.65,0,,,-1,none,0,0,10,10
580,9.666666666666666,0,,,-1,none,0,0,10,10
581,9.683333333333334,0,,,-1,none,0,0,10,10
582,9.7,0,,,-1,none,0,0,10,10
583,9.716666666666667,0,,,-1,none,0,0,10,10
584,9.733333333333333,0,,,-1,none,0,0,10,10
585,9.75,0,,,-1,none,0,0,10,10
586,9.766666666666667,0,,,-1,none,0,0,9,10
587,9.783333333333333,0,,,-1,none,0,0,9,10
588,9.8,0,,,-1,none,0,0,9,10
589,9.816666666666666,0,,,-1,none,0,0,9,10
590,9.833333333333334,0,,,-1,none,0,0,10,10
591,9.85,0,,,-1,none,0,0,10,10
592,9.866666666666667,0,,,-1,none,0,0,10,10
593,9.883333333333333,0,,,-1,none,0,0,10,10
594,9.9,0,,,-1,none,0,0,10,10
595,9.916666666666666,0,,,-1,none,0,0,10,10
596,9.933333333333334,0,,,-1,none,0,0,10,10
597,9.95,0,,,-1,none,0,0,10,10
598,9.966666666666667,0,,,-1,none,0,0,10,10
599,9.983333333333333,0,,,-1,none,0,0,10,10
600,10.0,0,,,-1,none,0,0,10,10
601,10.016666666666667,1,660.0,244.0,16,player,2,2,10,10
602,10.033333333333333,1,659.0,244.0,16,player,2,2,10,10
603,10.05,1,659.0,244.0,16,player,2,2,10,10
604,10.066666666666666,1,658.0,244.0,16,player,2,2,10,10
605,10.083333333333334,1,657.0,244.0,16,player,2,2,10,10
606,10.1,1,657.0,244.0,16,player,2,2,10,10
607,10.116666666666667,1,656.0,244.0,16,player,2,2,10,10
608,10.133333333333333,1,656.0,244.0,16,player,2,2,10,10
609,10.15,1,655.0,244.0,16,player,2,2,10,10
610,10.166666666666666,1,654.0,244.0,16,player,2,2,10,10
611,10.183333333333334,1,654.0,244.0,16,player,2,2,10,10
612,10.2,1,653.0,244.0,16,player,2,2,10,10
613,10.216666666666667,1,653.0,244.0,16,player,2,2,10,10
614,10.233333333333333,1,652.0,244.0,16,player,2,2,10,10
615,10.25,1,651.0,244.0,16,player,2,2,10,10
616,10.266666666666667,1,651.0,244.0,16,player,2,2,10,10
617,10.283333333333333,1,650.0,244.0,16,player,2,2,10,10
618,10.3,1,650.0,244.0,16,player,2,2,10,10
619,10.316666666666666,1,649.0,244.0,16,player,2,2,10,10
620,10.333333333333334,1,648.0,244.0,16,player,2,2,10,10
621,10.35,1,648.0,244.0,16,player,2,2,10,10
622,10.366666666666667,1,642.0,247.0,16,player,2,2,10,10
623,10.383333333333333,1,642.0,247.0,16,player,2,2,10,10
624,10.4,1,637.0,249.0,-1,none,0,0,10,10
625,10.416666666666666,1,633.0,250.0,-1,none,0,0,10,10
626,10.433333333333334,1,628.0,252.0,-1,none,0,0,10,10
627,10.45,1,628.0,252.0,-1,none,0,0,10,10
628,10.466666666666667,1,622.0,255.0,-1,none,0,0,10,10
629,10.483333333333333,1,622.0,255.0,-1,none,0,0,10,10
630,10.5,1,618.0,257.0,-1,none,0,0,10,10
631,10.516666666666667,1,615.0,259.0,-1,none,0,0,10,10
632,10.533333333333333,1,611.0,260.0,-1,none,0,0,10,10
633,10.55,1,607.0,262.0,-1,none,0,0,10,10
634,10.566666666666666,1,603.0,263.0,-1,none,0,0,10,10
635,10.583333333333334,1,603.0,263.0,-1,none,0,0,10,10
636,10.6,1,597.0,266.0,-1,none,0,0,10,10
637,10.616666666666667,1,597.0,266.0,-1,none,0,0,10,10
638,10.633333333333333,1,591.0,269.0,22,player,1,2,10,10
639,10.65,1,591.0,269.0,22,player,1,2,10,10
640,10.666666666666666,1,587.0,271.0,22,player,1,2,10,10
641,10.683333333333334,1,583.0,272.0,22,player,1,2,10,10
642,10.7,1,580.0,274.0,22,player,1,1,10,10
643,10.716666666666667,1,576.0,276.0,22,player,1,1,10,10
644,10.733333333333333,1,572.0,277.0,22,player,1,1,10,10
645,10.75,1,573.0,277.0,22,player,1,1,10,10
646,10.766666666666667,1,569.0,279.0,22,player,1,1,10,10
647,10.783333333333333,1,565.0,281.0,22,player,1,1,10,10
648,10.8,1,561.0,282.0,-1,none,0,0,9,10
649,10.816666666666666,1,558.0,284.0,-1,none,0,0,9,10
650,10.833333333333334,1,554.0,286.0,-1,none,0,0,9,10
651,10.85,1,554.0,286.0,-1,none,0,0,9,10
652,10.866666666666667,1,548.0,289.0,-1,none,0,0,9,10
653,10.883333333333333,1,548.0,288.0,-1,none,0,0,9,10
654,10.9,1,542.0,292.0,-1,none,0,0,10,10
655,10.916666666666666,1,542.0,292.0,-1,none,0,0,10,10
656,10.933333333333334,1,536.0,294.0,-1,none,0,0,10,10
657,10.95,1,536.0,294.0,-1,none,0,0,10,10
658,10.966666666666667,1,533.0,296.0,-1,none,0,0,10,10
659,10.983333333333333,1,529.0,298.0,-1,none,0,0,10,10
660,11.0,1,525.0,300.0,-1,none,0,0,10,10
661,11.016666666666667,1,521.0,302.0,-1,none,0,0,10,10
662,11.033333333333333,1,518.0,304.0,-1,none,0,0,10,10
663,11.05,1,518.0,304.0,-1,none,0,0,10,10
664,11.066666666666666,1,512.0,305.0,-1,none,0,0,10,10
665,11.083333333333334,1,512.0,305.0,-1,none,0,0,10,10
666,11.1,1,506.0,308.0,-1,none,0,0,10,10
667,11.116666666666667,1,506.0,308.0,-1,none,0,0,10,10
668,11.133333333333333,1,502.0,310.0,-1,none,0,0,10,10
669,11.15,1,499.0,312.0,-1,none,0,0,10,10
670,11.166666666666666,1,495.0,314.0,-1,none,0,0,10,10
671,11.183333333333334,1,495.0,314.0,-1,none,0,0,10,10
672,11.2,1,491.0,316.0,-1,none,0,0,10,10
673,11.216666666666667,1,488.0,318.0,-1,none,0,0,10,10
674,11.233333333333333,1,485.0,319.0,-1,none,0,0,10,10
675,11.25,1,481.0,321.0,-1,none,0,0,10,10
676,11.266666666666667,1,478.0,323.0,-1,none,0,0,10,10
677,11.283333333333333,1,478.0,323.0,-1,none,0,0,10,10
678,11.3,1,472.0,325.0,5,player,2,1,10,10
679,11.316666666666666,1,472.0,325.0,5,player,2,1,10,10
680,11.333333333333334,1,467.0,329.0,5,player,2,1,10,10
681,11.35,1,467.0,329.0,5,player,2,1,10,10
682,11.366666666666667,1,461.0,332.0,5,player,2,2,10,10
683,11.383333333333333,1,461.0,332.0,5,player,2,2,10,10
684,11.4,1,456.0,335.0,5,player,2,2,10,10
685,11.416666666666666,1,456.0,335.0,5,player,2,2,10,10
686,11.433333333333334,1,451.0,337.0,5,player,2,2,10,10
687,11.45,1,451.0,337.0,5,player,2,2,10,10
688,11.466666666666667,1,448.0,339.0,5,player,2,2,10,10
689,11.483333333333333,1,444.0,341.0,5,player,2,2,10,10
690,11.5,1,441.0,343.0,5,player,2,2,10,10
691,11.516666666666667,1,438.0,344.0,5,player,2,2,10,10
692,11.533333333333333,1,435.0,346.0,5,goalkeeper,2,2,10,9
693,11.55,1,435.0,346.0,-1,none,0,0,10,10
694,11.566666666666666,1,430.0,349.0,5,player,2,2,10,10
695,11.583333333333334,1,430.0,349.0,5,player,2,2,10,10
696,11.6,1,425.0,352.0,5,player,2,2,10,10
697,11.616666666666667,1,425.0,352.0,5,player,2,2,10,10
698,11.633333333333333,1,421.0,354.0,5,player,2,2,10,10
699,11.65,1,418.0,355.0,5,player,2,2,10,10
700,11.666666666666666,1,415.0,357.0,5,player,2,2,10,10
701,11.683333333333334,1,415.0,357.0,5,player,2,2,10,10
702,11.7,1,414.0,358.0,5,player,2,2,10,11
703,11.716666666666667,1,413.0,358.0,5,player,2,2,10,11
704,11.733333333333333,1,412.0,359.0,5,player,2,2,10,11
705,11.75,1,412.0,360.0,5,player,2,2,10,11
706,11.766666666666667,1,411.0,361.0,5,player,2,2,10,11
707,11.783333333333333,1,410.0,362.0,5,player,2,2,10,10
708,11.8,1,409.0,362.0,5,player,2,2,10,10
709,11.816666666666666,1,409.0,363.0,5,player,2,2,10,10
710,11.833333333333334,1,408.0,364.0,5,player,2,2,10,10
711,11.85,1,407.0,365.0,5,player,2,2,10,11
712,11.866666666666667,1,406.0,366.0,5,player,2,2,10,11
713,11.883333333333333,1,406.0,366.0,5,player,2,2,10,11
714,11.9,1,405.0,367.0,5,player,2,2,10,11
715,11.916666666666666,1,404.0,368.0,5,player,2,2,10,11
716,11.933333333333334,1,403.0,369.0,5,player,2,2,10,11
717,11.95,1,403.0,370.0,5,player,2,2,10,11
718,11.966666666666667,1,402.0,371.0,5,player,2,2,10,10
719,11.983333333333333,1,401.0,371.0,5,player,2,2,10,11
720,12.0,1,400.0,372.0,5,player,2,2,10,10
721,12.016666666666667,1,400.0,373.0,5,player,2,2,10,10
722,12.033333333333333,1,399.0,374.0,5,player,2,2,10,10
723,12.05,1,398.0,375.0,5,player,2,2,10,10
724,12.066666666666666,1,397.0,375.0,5,player,2,2,10,10
725,12.083333333333334,1,397.0,376.0,5,player,2,2,10,10
726,12.1,1,396.0,377.0,5,player,2,2,10,9
727,12.116666666666667,1,395.0,378.0,5,player,2,2,10,10
728,12.133333333333333,1,394.0,379.0,5,player,2,2,10,10
729,12.15,1,394.0,379.0,5,player,2,2,10,10
730,12.166666666666666,1,393.0,380.0,5,player,2,2,10,10
731,12.183333333333334,1,392.0,381.0,5,player,2,2,10,10
732,12.2,1,391.0,382.0,5,player,2,2,10,10
733,12.216666666666667,1,391.0,382.0,5,player,2,2,10,10
734,12.233333333333333,1,391.0,383.0,5,player,2,2,10,10
735,12.25,1,390.0,384.0,5,player,2,2,10,10
736,12.266666666666667,1,389.0,385.0,5,player,2,2,10,10
737,12.283333333333333,1,389.0,385.0,5,player,2,2,10,10
738,12.3,1,388.0,386.0,5,player,2,2,10,10
739,12.316666666666666,1,387.0,387.0,5,player,2,2,10,10
740,12.333333333333334,1,386.0,388.0,5,player,2,2,10,10
741,12.35,1,386.0,388.0,5,player,2,2,10,10
742,12.366666666666667,1,385.0,389.0,5,player,2,2,10,10
743,12.383333333333333,1,385.0,389.0,5,player,2,2,10,10
744,12.4,1,384.0,390.0,5,player,2,2,10,10
745,12.416666666666666,1,383.0,391.0,5,player,2,2,10,10
746,12.433333333333334,1,382.0,392.0,5,player,2,2,10,10
747,12.45,1,382.0,392.0,5,player,2,2,10,10
748,12.466666666666667,1,381.0,393.0,5,player,2,2,10,10
749,12.483333333333333,1,381.0,393.0,5,player,2,2,10,10
750,12.5,1,381.0,395.0,5,player,2,2,10,10
751,12.516666666666667,1,381.0,394.0,5,player,2,2,10,10
752,12.533333333333333,1,380.0,395.0,5,player,2,2,10,10
753,12.55,1,379.0,396.0,5,player,2,2,10,10
754,12.566666666666666,1,379.0,397.0,5,player,2,2,10,10
755,12.583333333333334,1,378.0,398.0,5,player,2,2,10,10
756,12.6,1,377.0,399.0,5,player,2,2,10,10
757,12.616666666666667,1,377.0,400.0,5,player,2,2,10,10
758,12.633333333333333,1,376.0,400.0,5,player,2,2,10,10
759,12.65,1,375.0,401.0,5,player,2,2,10,10
760,12.666666666666666,1,375.0,402.0,5,player,2,2,10,10
761,12.683333333333334,1,375.0,402.0,5,player,2,2,10,10
762,12.7,1,374.0,404.0,5,player,2,2,10,10
763,12.716666666666667,1,374.0,404.0,5,player,2,2,10,10
764,12.733333333333333,1,372.0,405.0,5,player,2,2,10,10
765,12.75,1,372.0,405.0,5,player,2,2,10,10
766,12.766666666666667,1,371.0,406.0,5,player,2,2,10,10
767,12.783333333333333,1,371.0,406.0,5,player,2,2,10,10
768,12.8,1,370.0,408.0,5,player,2,2,10,10
769,12.816666666666666,1,370.0,408.0,5,player,2,2,10,10
770,12.833333333333334,1,369.0,410.0,5,player,2,2,10,10
771,12.85,1,368.0,409.0,5,player,2,2,10,10
772,12.866666666666667,1,367.0,412.0,5,player,2,2,10,10
773,12.883333333333333,1,367.0,411.0,5,player,2,2,10,10
774,12.9,1,366.0,413.0,5,player,2,2,10,10
775,12.916666666666666,1,366.0,413.0,5,player,2,2,10,10
776,12.933333333333334,1,364.0,414.0,5,player,2,2,10,10
777,12.95,1,364.0,414.0,5,player,2,2,10,10
778,12.966666666666667,1,363.0,415.0,5,player,2,2,10,10
779,12.983333333333333,1,363.0,415.0,5,player,2,2,10,10
780,13.0,1,362.0,417.0,5,player,2,2,10,10
781,13.016666666666667,1,362.0,417.0,5,player,2,2,10,10
782,13.033333333333333,1,363.0,417.0,5,player,2,2,10,10
783,13.05,1,364.0,417.0,5,player,2,2,10,10
784,13.066666666666666,1,366.0,416.0,5,player,2,2,10,10
785,13.083333333333334,1,367.0,416.0,5,player,2,2,10,10
786,13.1,1,368.0,416.0,5,player,2,2,10,10
787,13.116666666666667,1,369.0,416.0,5,player,2,2,10,10
788,13.133333333333333,1,370.0,415.0,5,player,2,2,10,10
789,13.15,1,371.0,415.0,5,player,2,2,10,10
790,13.166666666666666,1,372.0,415.0,5,player,2,2,10,10
791,13.183333333333334,1,373.0,415.0,5,player,2,2,10,10
792,13.2,1,375.0,414.0,-1,none,0,0,10,9
793,13.216666666666667,1,376.0,414.0,-1,none,0,0,10,10
794,13.233333333333333,1,377.0,414.0,22,player,1,2,10,10
795,13.25,1,378.0,414.0,22,player,1,2,10,10
796,13.266666666666667,1,379.0,413.0,22,player,1,2,10,10
797,13.283333333333333,1,380.0,413.0,22,player,1,2,10,10
798,13.3,1,381.0,413.0,22,player,1,1,10,10
799,13.316666666666666,1,382.0,413.0,22,player,1,1,10,10
800,13.333333333333334,1,383.0,412.0,22,player,1,1,10,10
801,13.35,1,385.0,412.0,22,player,1,1,10,10
802,13.366666666666667,1,386.0,412.0,22,player,1,1,10,9
803,13.383333333333333,1,387.0,412.0,22,player,1,1,10,10
804,13.4,1,388.0,411.0,22,player,1,1,10,10
805,13.416666666666666,1,389.0,411.0,22,player,1,1,10,10
806,13.433333333333334,1,390.0,411.0,22,player,1,1,10,10
807,13.45,1,391.0,411.0,22,player,1,1,10,10
808,13.466666666666667,1,392.0,410.0,22,player,1,1,10,10
809,13.483333333333333,1,392.0,410.0,22,player,1,1,10,10
810,13.5,1,402.0,404.0,22,player,1,1,10,10
811,13.516666666666667,1,402.0,404.0,22,player,1,1,10,10
812,13.533333333333333,1,407.0,402.0,-1,none,0,0,10,10
813,13.55,1,412.0,399.0,-1,none,0,0,10,10
814,13.566666666666666,1,422.0,395.0,-1,none,0,0,10,10
815,13.583333333333334,1,422.0,395.0,-1,none,0,0,10,10
816,13.6,1,432.0,390.0,-1,none,0,0,10,10
817,13.616666666666667,1,432.0,390.0,-1,none,0,0,10,10
818,13.633333333333333,1,444.0,385.0,-1,none,0,0,10,10
819,13.65,1,444.0,384.0,-1,none,0,0,10,10
820,13.666666666666666,1,455.0,380.0,-1,none,0,0,10,9
821,13.683333333333334,1,455.0,380.0,-1,none,0,0,10,10
822,13.7,1,466.0,375.0,-1,none,0,0,10,10
823,13.716666666666667,1,466.0,375.0,-1,none,0,0,10,10
824,13.733333333333333,1,478.0,370.0,-1,none,0,0,10,10
825,13.75,1,478.0,370.0,-1,none,0,0,10,10
826,13.766666666666667,1,489.0,365.0,-1,none,0,0,10,10
827,13.783333333333333,1,489.0,365.0,-1,none,0,0,10,10
828,13.8,1,502.0,361.0,11,player,2,1,10,10
829,13.816666666666666,1,502.0,361.0,11,player,2,1,10,10
830,13.833333333333334,1,514.0,356.0,11,player,2,1,10,10
831,13.85,1,514.0,356.0,11,player,2,1,10,10
832,13.866666666666667,1,527.0,352.0,11,player,2,2,10,10
833,13.883333333333333,1,527.0,352.0,11,player,2,2,10,10
834,13.9,1,539.0,347.0,11,player,2,2,10,10
835,13.916666666666666,1,539.0,347.0,11,player,2,2,10,10
836,13.933333333333334,1,552.0,343.0,11,player,2,2,10,10
837,13.95,1,552.0,343.0,11,player,2,2,10,10
838,13.966666666666667,1,561.0,341.0,11,player,2,2,10,10
839,13.983333333333333,1,571.0,338.0,11,player,2,2,10,10
840,14.0,1,581.0,335.0,11,player,2,2,10,10
841,14.016666666666667,1,581.0,335.0,11,player,2,2,10,10
842,14.033333333333333,1,594.0,331.0,11,player,2,2,10,10
843,14.05,1,594.0,331.0,11,player,2,2,10,10
844,14.066666666666666,1,608.0,328.0,11,player,2,2,10,10
845,14.083333333333334,1,608.0,328.0,11,player,2,2,10,10
846,14.1,1,622.0,324.0,-1,none,0,0,10,10
847,14.116666666666667,1,622.0,324.0,-1,none,0,0,10,10
848,14.133333333333333,1,636.0,320.0,-1,none,0,0,10,10
849,14.15,1,636.0,320.0,-1,none,0,0,10,10
850,14.166666666666666,1,650.0,318.0,15,player,1,2,10,10
851,14.183333333333334,1,650.0,318.0,15,player,1,2,10,10
852,14.2,1,665.0,315.0,15,player,1,2,10,10
853,14.216666666666667,1,665.0,315.0,15,player,1,2,10,10
854,14.233333333333333,1,679.0,312.0,15,player,1,1,10,10
855,14.25,1,679.0,312.0,15,player,1,1,10,10
856,14.266666666666667,1,694.0,309.0,15,player,1,1,10,10
857,14.283333333333333,1,694.0,309.0,15,player,1,1,10,10
858,14.3,1,704.0,307.0,15,player,1,1,10,10
859,14.316666666666666,1,715.0,306.0,15,player,1,1,10,10
860,14.333333333333334,1,726.0,304.0,-1,none,0,0,10,10
861,14.35,1,726.0,304.0,-1,none,0,0,10,10
862,14.366666666666667,1,740.0,302.0,-1,none,0,0,10,10
863,14.383333333333333,1,740.0,302.0,-1,none,0,0,10,10
864,14.4,1,749.0,301.0,-1,none,0,0,10,10
865,14.416666666666666,1,758.0,300.0,-1,none,0,0,10,10
866,14.433333333333334,1,767.0,299.0,-1,none,0,0,10,10
867,14.45,1,776.0,298.0,-1,none,0,0,10,10
868,14.466666666666667,1,785.0,297.0,-1,none,0,0,10,10
869,14.483333333333333,1,785.0,297.0,-1,none,0,0,10,10
870,14.5,1,800.0,296.0,-1,none,0,0,10,10
871,14.516666666666667,1,800.0,296.0,-1,none,0,0,10,10
872,14.533333333333333,1,816.0,296.0,-1,none,0,0,10,10
873,14.55,1,816.0,296.0,-1,none,0,0,10,10
874,14.566666666666666,1,830.0,295.0,10,player,2,1,10,10
875,14.583333333333334,1,830.0,295.0,10,player,2,1,10,10
876,14.6,1,847.0,296.0,10,player,2,1,10,10
877,14.616666666666667,1,847.0,297.0,10,player,2,1,10,10
878,14.633333333333333,1,862.0,294.0,10,player,2,2,10,10
879,14.65,1,862.0,294.0,10,player,2,2,10,10
880,14.666666666666666,1,876.0,295.0,10,player,2,2,10,10
881,14.683333333333334,1,876.0,295.0,10,player,2,2,10,10
882,14.7,1,892.0,295.0,10,player,2,2,10,10
883,14.716666666666667,1,892.0,295.0,10,player,2,2,10,10
884,14.733333333333333,1,906.0,296.0,10,player,2,2,10,10
885,14.75,1,906.0,296.0,10,player,2,2,10,10
886,14.766666666666667,1,920.0,297.0,10,player,2,2,10,10
887,14.783333333333333,1,920.0,297.0,10,player,2,2,10,10
888,14.8,1,934.0,298.0,10,player,2,2,10,10
889,14.816666666666666,1,934.0,298.0,10,player,2,2,10,10
890,14.833333333333334,1,944.0,299.0,10,player,2,2,10,10
891,14.85,1,954.0,300.0,10,player,2,2,10,10
892,14.866666666666667,1,964.0,301.0,10,player,2,2,10,10
893,14.883333333333333,1,964.0,302.0,10,player,2,2,10,10
894,14.9,1,977.0,304.0,-1,none,0,0,10,10
895,14.916666666666666,1,977.0,304.0,-1,none,0,0,10,10
896,14.933333333333334,1,991.0,306.0,-1,none,0,0,10,10
897,14.95,1,991.0,306.0,-1,none,0,0,10,10
898,14.966666666666667,1,1005.0,309.0,-1,none,0,0,10,10
899,14.983333333333333,1,1005.0,309.0,-1,none,0,0,10,10
900,15.0,1,1019.0,311.0,-1,none,0,0,10,10
901,15.016666666666667,1,1019.0,311.0,-1,none,0,0,10,10
902,15.033333333333333,1,1032.0,314.0,-1,none,0,0,10,10
903,15.05,1,1032.0,314.0,-1,none,0,0,10,10
904,15.066666666666666,1,1046.0,317.0,-1,none,0,0,10,10
905,15.083333333333334,1,1046.0,317.0,-1,none,0,0,10,10
906,15.1,1,1055.0,319.0,6,player,1,2,10,10
